"","recoded_id","dob","herd_life","cull_date","amp_305_lactation","av_rltl_1_res","residual_rltl_t","diff_rltl_res","amp_305_lactation.1","average_resid","rltl_change","abs_rltl_change","SamplesPerAnimal"
"354",4022,"27/06/2011","840","14/10/2013","954.8",-0.022071167,0.259320143,"0.19262091","954.8",0.101316069333333,0.0575214156666667,0.130072790333333,3
"355",4028,"18/07/2009","2235","31/08/2015","7703.35",-0.298986719,-0.133469923,"0.165516796","7703.35",-0.2388718034,-0.0733611992,0.1709171988,5
"356",4028,"18/07/2009","2235","31/08/2015","7703.35",-0.298986719,-0.30297454,"-0.112697224","7703.35",-0.2388718034,-0.0733611992,0.1709171988,5
"357",4028,"18/07/2009","2235","31/08/2015","7703.35",-0.298986719,-0.190277316,"0.078373203","7703.35",-0.2388718034,-0.0733611992,0.1709171988,5
"358",4028,"18/07/2009","2235","31/08/2015","7703.35",-0.298986719,-0.298986719,"-0.362818175","7703.35",-0.2388718034,-0.0733611992,0.1709171988,5
"359",4028,"18/07/2009","2235","31/08/2015","7703.35",-0.298986719,-0.268650519,"-0.135180596","7703.35",-0.2388718034,-0.0733611992,0.1709171988,5
"360",4091,"14/11/2009","925","27/05/2012","1729",0.045964147,0.045964147,"-0.24240553","1729",-0.023779662,-0.190946574,0.190946574,2
"361",4091,"14/11/2009","925","27/05/2012","1729",0.045964147,-0.093523471,"-0.139487618","1729",-0.023779662,-0.190946574,0.190946574,2
"362",4100,"24/02/2012","636","21/11/2013","NULL",-0.15583646,-0.15583646,"-0.109483557","NULL",-0.15583646,-0.109483557,0.109483557,NA
"363",4102,"03/04/2009","2375","04/10/2015","5899.64",-0.033333451,0.157974449,"0.102286102","5899.64",0.00712991316666666,-0.00729487883333333,0.1099472135,6
"364",4102,"03/04/2009","2375","04/10/2015","5899.64",-0.033333451,-0.113212221,"-0.07987877","5899.64",0.00712991316666666,-0.00729487883333333,0.1099472135,6
"365",4102,"03/04/2009","2375","04/10/2015","5899.64",-0.033333451,0.055688347,"0.168900567","5899.64",0.00712991316666666,-0.00729487883333333,0.1099472135,6
"366",4102,"03/04/2009","2375","04/10/2015","5899.64",-0.033333451,-0.03055399,"-0.188528439","5899.64",0.00712991316666666,-0.00729487883333333,0.1099472135,6
"367",4102,"03/04/2009","2375","04/10/2015","5899.64",-0.033333451,-0.033333451,"-0.083319068","5899.64",0.00712991316666666,-0.00729487883333333,0.1099472135,6
"368",4102,"03/04/2009","2375","04/10/2015","5899.64",-0.033333451,0.006216345,"0.036770335","5899.64",0.00712991316666666,-0.00729487883333333,0.1099472135,6
"369",4118,"01/12/2011","721","21/11/2013","NULL",-0.042149313,-0.042149313,"0.115307631","NULL",-0.042149313,0.115307631,0.115307631,NA
"370",4133,"28/09/2010","982","06/06/2013","1242.9",0.016447575,0.062064874,"-0.079789109","1242.9",0.0316533413333333,-0.005864912,0.173073456,3
"371",4133,"28/09/2010","982","06/06/2013","1242.9",0.016447575,0.141853983,"0.250812816","1242.9",0.0316533413333333,-0.005864912,0.173073456,3
"372",4133,"28/09/2010","982","06/06/2013","1242.9",0.016447575,-0.108958833,"-0.188618443","1242.9",0.0316533413333333,-0.005864912,0.173073456,3
"373",4146,"02/06/2009","2627","11/08/2016","6528.62",0.182773213,0.255337089,"0.072563876","6528.62",0.0874378464,-0.0640686626,0.0963363982,5
"374",4146,"02/06/2009","2627","11/08/2016","6528.62",0.182773213,-0.082926283,"-0.310607059","6528.62",0.0874378464,-0.0640686626,0.0963363982,5
"375",4146,"02/06/2009","2627","11/08/2016","6528.62",0.182773213,-0.145675563,"-0.06274928","6528.62",0.0874378464,-0.0640686626,0.0963363982,5
"376",4146,"02/06/2009","2627","11/08/2016","6528.62",0.182773213,0.227680776,"-0.027656313","6528.62",0.0874378464,-0.0640686626,0.0963363982,5
"377",4146,"02/06/2009","2627","11/08/2016","6528.62",0.182773213,0.182773213,"0.008105463","6528.62",0.0874378464,-0.0640686626,0.0963363982,5
"378",4159,"07/02/2010","1516","03/04/2014","NULL",-0.020935349,0.153284075,"0.174219424","NULL",0.14882112575,0.006076953,0.141238271,4
"379",4159,"07/02/2010","1516","03/04/2014","NULL",-0.020935349,0.273695099,"0.120411024","NULL",0.14882112575,0.006076953,0.141238271,4
"380",4159,"07/02/2010","1516","03/04/2014","NULL",-0.020935349,-0.020935349,"-0.185868215","NULL",0.14882112575,0.006076953,0.141238271,4
"381",4159,"07/02/2010","1516","03/04/2014","NULL",-0.020935349,0.189240678,"-0.084454421","NULL",0.14882112575,0.006076953,0.141238271,4
"382",4287,"19/06/2011","1573","09/10/2015","9966.4",0.015148884,0.015148884,"-0.03563023","9966.4",-0.126079232666667,-0.0938351736666667,0.0938351736666667,3
"383",4287,"19/06/2011","1573","09/10/2015","9966.4",0.015148884,-0.230726407,"-0.068066232","9966.4",-0.126079232666667,-0.0938351736666667,0.0938351736666667,3
"384",4287,"19/06/2011","1573","09/10/2015","9966.4",0.015148884,-0.162660175,"-0.177809059","9966.4",-0.126079232666667,-0.0938351736666667,0.0938351736666667,3
"385",4391,"25/11/2008","2822","17/08/2016","11400.26",-0.129153212,-0.157660868,"0.149089345","11400.26",-0.1099248984,0.0655486342,0.1365874346,5
"386",4391,"25/11/2008","2822","17/08/2016","11400.26",-0.129153212,-0.306750214,"-0.177597001","11400.26",-0.1099248984,0.0655486342,0.1365874346,5
"387",4391,"25/11/2008","2822","17/08/2016","11400.26",-0.129153212,-0.129153212,"0.069508442","11400.26",-0.1099248984,0.0655486342,0.1365874346,5
"388",4391,"25/11/2008","2822","17/08/2016","11400.26",-0.129153212,-0.085141715,"0.072519153","11400.26",-0.1099248984,0.0655486342,0.1365874346,5
"389",4391,"25/11/2008","2822","17/08/2016","11400.26",-0.129153212,0.129081517,"0.214223232","11400.26",-0.1099248984,0.0655486342,0.1365874346,5
"390",4407,"24/06/2009","1766","25/04/2014","5698.05",-0.198333198,0.137999794,"0.182116676","5698.05",-0.0562611366,-0.0580730578,0.1926062546,5
"391",4407,"24/06/2009","1766","25/04/2014","5698.05",-0.198333198,-0.044116882,"0.112143081","5698.05",-0.0562611366,-0.0580730578,0.1926062546,5
"392",4407,"24/06/2009","1766","25/04/2014","5698.05",-0.198333198,-0.156259963,"0.042073235","5698.05",-0.0562611366,-0.0580730578,0.1926062546,5
"393",4407,"24/06/2009","1766","25/04/2014","5698.05",-0.198333198,-0.198333198,"-0.468103053","5698.05",-0.0562611366,-0.0580730578,0.1926062546,5
"394",4407,"24/06/2009","1766","25/04/2014","5698.05",-0.198333198,-0.020595434,"-0.158595228","5698.05",-0.0562611366,-0.0580730578,0.1926062546,5
"395",4430,"10/01/2011","1222","16/05/2014","8283.4",0.307292377,-0.152341937,"-0.459634314","8283.4",0.0567471266666667,-0.00626364599999998,0.30015923,3
"396",4430,"10/01/2011","1222","16/05/2014","8283.4",0.307292377,0.307292377,"0.273210498","8283.4",0.0567471266666667,-0.00626364599999998,0.30015923,3
"397",4430,"10/01/2011","1222","16/05/2014","8283.4",0.307292377,0.01529094,"0.167632878","8283.4",0.0567471266666667,-0.00626364599999998,0.30015923,3
"398",4440,"22/05/2011","1790","15/04/2016","4660.466667",0.257948074,0.034272674,"-0.109357504","4660.466667",0.145283642,-0.0185372216666667,0.130579711666667,3
"399",4440,"22/05/2011","1790","15/04/2016","4660.466667",0.257948074,0.257948074,"0.168063735","4660.466667",0.145283642,-0.0185372216666667,0.130579711666667,3
"400",4440,"22/05/2011","1790","15/04/2016","4660.466667",0.257948074,0.143630178,"-0.114317896","4660.466667",0.145283642,-0.0185372216666667,0.130579711666667,3
"401",4529,"17/02/2011","1283","23/08/2014","9812.4",-0.22926922,-0.123314931,"0.105954289","9812.4",-0.133734915333333,-0.0118139683333333,0.132246385,3
"402",4529,"17/02/2011","1283","23/08/2014","9812.4",-0.22926922,-0.22926922,"-0.21609053","9812.4",-0.133734915333333,-0.0118139683333333,0.132246385,3
"403",4529,"17/02/2011","1283","23/08/2014","9812.4",-0.22926922,-0.048620595,"0.074694336","9812.4",-0.133734915333333,-0.0118139683333333,0.132246385,3
"404",4607,"18/04/2011","2067","14/12/2016","10567.43333",-0.296865435,-0.343798315,"-0.309580377","10567.43333",-0.224960562666667,-0.0805928393333333,0.255691170666667,3
"405",4607,"18/04/2011","2067","14/12/2016","10567.43333",-0.296865435,-0.034217938,"0.262647497","10567.43333",-0.224960562666667,-0.0805928393333333,0.255691170666667,3
"406",4607,"18/04/2011","2067","14/12/2016","10567.43333",-0.296865435,-0.296865435,"-0.194845638","10567.43333",-0.224960562666667,-0.0805928393333333,0.255691170666667,3
"407",4609,"02/06/2011","735","06/06/2013","NULL",-0.088326921,0.006542682,"0.094869603","NULL",-0.0408921195,0.0672239805,0.0672239805,2
"408",4609,"02/06/2011","735","06/06/2013","NULL",-0.088326921,-0.088326921,"0.039578358","NULL",-0.0408921195,0.0672239805,0.0672239805,2
"409",4662,"26/07/2012","749","14/08/2014","NULL",-0.214648385,-0.214648385,"-0.164179689","NULL",-0.1791145015,-0.046555961,0.117623728,2
"410",4662,"26/07/2012","749","14/08/2014","NULL",-0.214648385,-0.143580618,"0.071067767","NULL",-0.1791145015,-0.046555961,0.117623728,2
"411",4663,"15/03/2011","1158","16/05/2014","6153.1",0.023637991,-0.013069579,"0.047575828","6153.1",-0.0166923316666667,0.0312196633333333,0.0874085953333333,3
"412",4663,"15/03/2011","1158","16/05/2014","6153.1",0.023637991,-0.060645407,"-0.084283398","6153.1",-0.0166923316666667,0.0312196633333333,0.0874085953333333,3
"413",4663,"15/03/2011","1158","16/05/2014","6153.1",0.023637991,0.023637991,"0.13036656","6153.1",-0.0166923316666667,0.0312196633333333,0.0874085953333333,3
"414",4718,"11/03/2010","1848","02/04/2015","5870.8",0.002835602,0.002835602,"-0.1532925","5870.8",-0.09442467575,-0.080075666,0.2214584605,4
"415",4718,"11/03/2010","1848","02/04/2015","5870.8",0.002835602,-0.164174562,"-0.197377485","5870.8",-0.09442467575,-0.080075666,0.2214584605,4
"416",4718,"11/03/2010","1848","02/04/2015","5870.8",0.002835602,0.033202923,"0.282765589","5870.8",-0.09442467575,-0.080075666,0.2214584605,4
"417",4718,"11/03/2010","1848","02/04/2015","5870.8",0.002835602,-0.249562666,"-0.252398268","5870.8",-0.09442467575,-0.080075666,0.2214584605,4
"418",4755,"09/09/2010","NULL","NULL","5991.46",-0.132479486,-0.132479486,"-0.095377848","5991.46",-0.20923742975,-0.064275809,0.083945918,4
"419",4755,"09/09/2010","NULL","NULL","5991.46",-0.132479486,-0.224802788,"-0.092323301","5991.46",-0.20923742975,-0.064275809,0.083945918,4
"420",4755,"09/09/2010","NULL","NULL","5991.46",-0.132479486,-0.294204875,"-0.108742305","5991.46",-0.20923742975,-0.064275809,0.083945918,4
"421",4755,"09/09/2010","NULL","NULL","5991.46",-0.132479486,-0.18546257,"0.039340218","5991.46",-0.20923742975,-0.064275809,0.083945918,4
"422",4893,"04/05/2009","1624","14/10/2013","6229.783333",0.155798236,0.111347757,"-0.044450479","6229.783333",0.0901978056,-0.0240848838,0.0563883554,5
"423",4893,"04/05/2009","1624","14/10/2013","6229.783333",0.155798236,0.088958567,"0.080758679","6229.783333",0.0901978056,-0.0240848838,0.0563883554,5
"424",4893,"04/05/2009","1624","14/10/2013","6229.783333",0.155798236,0.086684581,"-0.002273986","6229.783333",0.0901978056,-0.0240848838,0.0563883554,5
"425",4893,"04/05/2009","1624","14/10/2013","6229.783333",0.155798236,0.155798236,"-0.051310763","6229.783333",0.0901978056,-0.0240848838,0.0563883554,5
"426",4893,"04/05/2009","1624","14/10/2013","6229.783333",0.155798236,0.008199887,"-0.10314787","6229.783333",0.0901978056,-0.0240848838,0.0563883554,5
"427",4924,"24/09/2010","923","04/04/2013","447.9",-0.215735333,-0.146361457,"-0.166000019","447.9",-0.221049618,-0.0837722496666667,0.119392931,3
"428",4924,"24/09/2010","923","04/04/2013","447.9",-0.215735333,-0.285109209,"-0.138747752","447.9",-0.221049618,-0.0837722496666667,0.119392931,3
"429",4924,"24/09/2010","923","04/04/2013","447.9",-0.215735333,-0.231678188,"0.053431022","447.9",-0.221049618,-0.0837722496666667,0.119392931,3
"430",4925,"21/02/2011","928","06/09/2013","2014.4",-0.265700658,-0.265700658,"-0.180434959","2014.4",-0.191038279,-0.0155551005,0.1648798585,2
"431",4925,"21/02/2011","928","06/09/2013","2014.4",-0.265700658,-0.1163759,"0.149324758","2014.4",-0.191038279,-0.0155551005,0.1648798585,2
"432",4957,"13/12/2008","1515","05/02/2013","753.4",-0.075440568,-0.065405353,"0.010035215","753.4",-0.0589840816666667,-0.00446019666666667,0.030683026,3
"433",4957,"13/12/2008","1515","05/02/2013","753.4",-0.075440568,-0.075440568,"-0.052714834","753.4",-0.0589840816666667,-0.00446019666666667,0.030683026,3
"434",4957,"13/12/2008","1515","05/02/2013","753.4",-0.075440568,-0.036106324,"0.029299029","753.4",-0.0589840816666667,-0.00446019666666667,0.030683026,3
"435",4967,"23/06/2012","NULL","NULL","5921.233333",0.256961181,0.023462284,"-0.233498897","5921.233333",0.147145051666667,0.0416712673333333,0.197337198666667,3
"436",4967,"23/06/2012","NULL","NULL","5921.233333",0.256961181,0.16101169,"0.137549405","5921.233333",0.147145051666667,0.0416712673333333,0.197337198666667,3
"437",4967,"23/06/2012","NULL","NULL","5921.233333",0.256961181,0.256961181,"0.220963294","5921.233333",0.147145051666667,0.0416712673333333,0.197337198666667,3
"438",5003,"12/10/2009","1417","29/08/2013","10345.2",-0.013237949,0.037776617,"0.089803392","10345.2",-0.00916270233333333,-0.0659599686666667,0.125828896666667,3
"439",5003,"12/10/2009","1417","29/08/2013","10345.2",-0.013237949,-0.052026775,"-0.038788826","10345.2",-0.00916270233333333,-0.0659599686666667,0.125828896666667,3
"440",5003,"12/10/2009","1417","29/08/2013","10345.2",-0.013237949,-0.013237949,"-0.248894472","10345.2",-0.00916270233333333,-0.0659599686666667,0.125828896666667,3
"441",5013,"11/05/2012","794","14/07/2014","636.8",NA,0.235325792,"-0.037991358","636.8",0.235325792,-0.037991358,0.037991358,NA
"442",5050,"31/12/2009","NULL","NULL","8500.525",0.038262975,0.038262975,"-0.252645421","8500.525",0.1401998865,-0.02725525175,0.16023825275,4
"443",5050,"31/12/2009","NULL","NULL","8500.525",0.038262975,0.037341591,"-0.000921384","8500.525",0.1401998865,-0.02725525175,0.16023825275,4
"444",5050,"31/12/2009","NULL","NULL","8500.525",0.038262975,0.181887388,"-0.121420204","8500.525",0.1401998865,-0.02725525175,0.16023825275,4
"445",5050,"31/12/2009","NULL","NULL","8500.525",0.038262975,0.303307592,"0.265966002","8500.525",0.1401998865,-0.02725525175,0.16023825275,4
"446",5054,"04/09/2009","1770","10/07/2014","8889.916667",NA,0.144325251,"0.149090561","8889.916667",0.14762149,0.00578885933333333,0.188013314666667,3
"447",5054,"04/09/2009","1770","10/07/2014","8889.916667",NA,0.012601268,"-0.273336683","8889.916667",0.14762149,0.00578885933333333,0.188013314666667,3
"448",5054,"04/09/2009","1770","10/07/2014","8889.916667",NA,0.285937951,"0.1416127","8889.916667",0.14762149,0.00578885933333333,0.188013314666667,3
"449",5126,"03/03/2012","628","21/11/2013","NULL",0.021635494,0.021635494,"-0.158541824","NULL",0.021635494,-0.158541824,0.158541824,NA
"450",5199,"30/04/2012","836","14/08/2014","NULL",NA,0.159282676,"0.007880153","NULL",0.159282676,0.007880153,0.007880153,NA
"451",5207,"16/03/2011","1604","06/08/2015","9416.2",0.024364715,0.124156817,"0.052087618","9416.2",0.0735302436666667,-0.001307664,0.067835732,3
"452",5207,"16/03/2011","1604","06/08/2015","9416.2",0.024364715,0.072069199,"0.047704484","9416.2",0.0735302436666667,-0.001307664,0.067835732,3
"453",5207,"16/03/2011","1604","06/08/2015","9416.2",0.024364715,0.024364715,"-0.103715094","9416.2",0.0735302436666667,-0.001307664,0.067835732,3
"454",5298,"03/01/2010","2041","06/08/2015","10990.83333",-0.02868024,0.098657016,"0.127337256","10990.83333",0.05377134925,-0.07640529625,0.14519598575,4
"455",5298,"03/01/2010","2041","06/08/2015","10990.83333",-0.02868024,0.077676372,"0.010244123","10990.83333",0.05377134925,-0.07640529625,0.14519598575,4
"456",5298,"03/01/2010","2041","06/08/2015","10990.83333",-0.02868024,-0.02868024,"-0.411977797","10990.83333",0.05377134925,-0.07640529625,0.14519598575,4
"457",5298,"03/01/2010","2041","06/08/2015","10990.83333",-0.02868024,0.067432249,"-0.031224767","10990.83333",0.05377134925,-0.07640529625,0.14519598575,4
"458",5315,"21/12/2008","2285","25/03/2015","5201.75",-0.026458321,0.197236253,"0.223694574","5201.75",0.11112875,-0.021872509,0.171002225,3
"459",5315,"21/12/2008","2285","25/03/2015","5201.75",-0.026458321,-0.026458321,"-0.254684166","5201.75",0.11112875,-0.021872509,0.171002225,3
"460",5315,"21/12/2008","2285","25/03/2015","5201.75",-0.026458321,0.162608318,"-0.034627935","5201.75",0.11112875,-0.021872509,0.171002225,3
"461",5330,"16/08/2010","NULL","NULL","7981.825",-0.076328436,-0.076328436,"0.081538361","7981.825",-0.182080726,-0.025749693,0.0801086003333333,3
"462",5330,"16/08/2010","NULL","NULL","7981.825",-0.076328436,-0.235115875,"-0.000318008","7981.825",-0.182080726,-0.025749693,0.0801086003333333,3
"463",5330,"16/08/2010","NULL","NULL","7981.825",-0.076328436,-0.234797867,"-0.158469432","7981.825",-0.182080726,-0.025749693,0.0801086003333333,3
"464",5338,"15/12/2009","1776","26/10/2014","NULL",0.093353563,0.106694433,"0.201186794","NULL",0.037293881,-0.00789509275,0.11756514075,4
"465",5338,"15/12/2009","1776","26/10/2014","NULL",0.093353563,-0.094492361,"-0.187845923","NULL",0.037293881,-0.00789509275,0.11756514075,4
"466",5338,"15/12/2009","1776","26/10/2014","NULL",0.093353563,0.043619889,"-0.063074544","NULL",0.037293881,-0.00789509275,0.11756514075,4
"467",5338,"15/12/2009","1776","26/10/2014","NULL",0.093353563,0.093353563,"0.018153302","NULL",0.037293881,-0.00789509275,0.11756514075,4
"468",5419,"01/05/2009","NULL","NULL","5448.8",NA,-0.074058404,"-0.099654574","5448.8",-0.0270820598,-0.0037450632,0.1332637652,5
"469",5419,"01/05/2009","NULL","NULL","5448.8",NA,0.006870853,"-0.108127084","5448.8",-0.0270820598,-0.0037450632,0.1332637652,5
"470",5419,"01/05/2009","NULL","NULL","5448.8",NA,0.025578132,"0.234376949","5448.8",-0.0270820598,-0.0037450632,0.1332637652,5
"471",5419,"01/05/2009","NULL","NULL","5448.8",NA,0.114997937,"0.089419806","5448.8",-0.0270820598,-0.0037450632,0.1332637652,5
"472",5419,"01/05/2009","NULL","NULL","5448.8",NA,-0.208798817,"-0.134740413","5448.8",-0.0270820598,-0.0037450632,0.1332637652,5
"473",5501,"27/11/2009","1610","25/04/2014","6080.2",0.13934555,0.13934555,"-0.183839095","6080.2",0.00920087,-0.05913691875,0.22486372975,4
"474",5501,"27/11/2009","1610","25/04/2014","6080.2",0.13934555,-0.244816653,"-0.384162202","6080.2",0.00920087,-0.05913691875,0.22486372975,4
"475",5501,"27/11/2009","1610","25/04/2014","6080.2",0.13934555,0.086636969,"0.030999356","6080.2",0.00920087,-0.05913691875,0.22486372975,4
"476",5501,"27/11/2009","1610","25/04/2014","6080.2",0.13934555,0.055637614,"0.300454266","6080.2",0.00920087,-0.05913691875,0.22486372975,4
"477",5552,"10/04/2010","NULL","NULL","5909",-0.008898837,-0.048514823,"-0.182239007","5909",-0.01387787125,-0.0560358075,0.188808904,4
"478",5552,"10/04/2010","NULL","NULL","5909",-0.008898837,0.133724184,"0.265546193","5909",-0.01387787125,-0.0560358075,0.188808904,4
"479",5552,"10/04/2010","NULL","NULL","5909",-0.008898837,-0.008898837,"-0.184527244","5909",-0.01387787125,-0.0560358075,0.188808904,4
"480",5552,"10/04/2010","NULL","NULL","5909",-0.008898837,-0.131822009,"-0.122923172","5909",-0.01387787125,-0.0560358075,0.188808904,4
"481",5568,"10/09/2011","958","25/04/2014","1148.5",-0.264130393,0.001606063,"0.265736456","1148.5",-0.131262165,-0.0226184725,0.2883549285,2
"482",5568,"10/09/2011","958","25/04/2014","1148.5",-0.264130393,-0.264130393,"-0.310973401","1148.5",-0.131262165,-0.0226184725,0.2883549285,2
"483",5654,"13/02/2010","1532","25/04/2014","7781.8",-0.083109676,-0.285211233,"-0.018668941","7781.8",-0.1808908705,-0.02084391775,0.11909939275,4
"484",5654,"13/02/2010","1532","25/04/2014","7781.8",-0.083109676,-0.088700282,"0.19651095","7781.8",-0.1808908705,-0.02084391775,0.11909939275,4
"485",5654,"13/02/2010","1532","25/04/2014","7781.8",-0.083109676,-0.266542291,"-0.183432615","7781.8",-0.1808908705,-0.02084391775,0.11909939275,4
"486",5654,"13/02/2010","1532","25/04/2014","7781.8",-0.083109676,-0.083109676,"-0.077785065","7781.8",-0.1808908705,-0.02084391775,0.11909939275,4
"487",5672,"02/07/2012","501","15/11/2013","NULL",0.004546796,0.004546796,"-0.094907593","NULL",0.004546796,-0.094907593,0.094907593,NA
"488",5709,"08/07/2009","NULL","NULL","5609.71",-0.162547971,-0.162547971,"-0.105805093","5609.71",-0.1099696992,-0.0145039724,0.104278804,5
"489",5709,"08/07/2009","NULL","NULL","5609.71",-0.162547971,0.012308767,"0.103812239","5609.71",-0.1099696992,-0.0145039724,0.104278804,5
"490",5709,"08/07/2009","NULL","NULL","5609.71",-0.162547971,-0.178843081,"-0.191151848","5609.71",-0.1099696992,-0.0145039724,0.104278804,5
"491",5709,"08/07/2009","NULL","NULL","5609.71",-0.162547971,-0.129262739,"0.049580341","5609.71",-0.1099696992,-0.0145039724,0.104278804,5
"492",5709,"08/07/2009","NULL","NULL","5609.71",-0.162547971,-0.091503472,"0.071044499","5609.71",-0.1099696992,-0.0145039724,0.104278804,5
"493",5742,"09/12/2009","2437","11/08/2016","9725.7",0.172639622,0.047467386,"0.128299257","9725.7",0.0324929135,-0.0474312565,0.111580885,4
"494",5742,"09/12/2009","2437","11/08/2016","9725.7",0.172639622,-0.080831871,"-0.253471493","9725.7",0.0324929135,-0.0474312565,0.111580885,4
"495",5742,"09/12/2009","2437","11/08/2016","9725.7",0.172639622,-0.009303483,"-0.056770869","9725.7",0.0324929135,-0.0474312565,0.111580885,4
"496",5742,"09/12/2009","2437","11/08/2016","9725.7",0.172639622,0.172639622,"-0.007781921","9725.7",0.0324929135,-0.0474312565,0.111580885,4
"497",5746,"25/03/2011","NULL","NULL","6236.6",0.044144525,-0.01925146,"-0.25319926","6236.6",0.0862802883333333,-0.106146503,0.232682019666667,3
"498",5746,"25/03/2011","NULL","NULL","6236.6",0.044144525,0.2339478,"0.189803275","6236.6",0.0862802883333333,-0.106146503,0.232682019666667,3
"499",5746,"25/03/2011","NULL","NULL","6236.6",0.044144525,0.044144525,"-0.255043524","6236.6",0.0862802883333333,-0.106146503,0.232682019666667,3
"500",5751,"11/10/2010","NULL","NULL","7310.125",0.062414814,0.062414814,"-0.110897422","7310.125",0.127287253,-0.0605840406666667,0.237565386666667,3
"501",5751,"11/10/2010","NULL","NULL","7310.125",0.062414814,0.327886832,"0.265472019","7310.125",0.127287253,-0.0605840406666667,0.237565386666667,3
"502",5751,"11/10/2010","NULL","NULL","7310.125",0.062414814,-0.008439887,"-0.336326719","7310.125",0.127287253,-0.0605840406666667,0.237565386666667,3
"503",5756,"21/02/2010","1209","14/06/2013","3085.15",-0.029159731,-0.010947618,"-0.135760951","3085.15",0.028235328,0.019900281,0.110407581666667,3
"504",5756,"21/02/2010","1209","14/06/2013","3085.15",-0.029159731,-0.029159731,"0.04148873","3085.15",0.028235328,0.019900281,0.110407581666667,3
"505",5756,"21/02/2010","1209","14/06/2013","3085.15",-0.029159731,0.124813333,"0.153973064","3085.15",0.028235328,0.019900281,0.110407581666667,3
"506",5792,"17/07/2011","1384","01/05/2015","8272.8",-0.146096835,-0.062166196,"0.07959177","8272.8",-0.116673665666667,-0.124449565333333,0.180403324666667,3
"507",5792,"17/07/2011","1384","01/05/2015","8272.8",-0.146096835,-0.141757966,"0.004338869","8272.8",-0.116673665666667,-0.124449565333333,0.180403324666667,3
"508",5792,"17/07/2011","1384","01/05/2015","8272.8",-0.146096835,-0.146096835,"-0.457279335","8272.8",-0.116673665666667,-0.124449565333333,0.180403324666667,3
"509",5795,"12/09/2012","961","01/05/2015","620.9",NA,0.102807068,"-0.194533834","620.9",0.102807068,-0.194533834,0.194533834,NA
"510",5894,"05/05/2009","1341","05/01/2013","6785.25",-0.041107227,-0.134475082,"-0.093367856","6785.25",-0.053394528,-0.0216864795,0.081132599,4
"511",5894,"05/05/2009","1341","05/01/2013","6785.25",-0.041107227,-0.015582843,"0.006830117","6785.25",-0.053394528,-0.0216864795,0.081132599,4
"512",5894,"05/05/2009","1341","05/01/2013","6785.25",-0.041107227,-0.041107227,"-0.112270301","6785.25",-0.053394528,-0.0216864795,0.081132599,4
"513",5894,"05/05/2009","1341","05/01/2013","6785.25",-0.041107227,-0.02241296,"0.112062122","6785.25",-0.053394528,-0.0216864795,0.081132599,4
"514",5939,"31/07/2010","1263","14/01/2014","4464.55",-0.380498011,-0.260208907,"0.185999764","4464.55",-0.346781414,0.000433732500000002,0.132710121,4
"515",5939,"31/07/2010","1263","14/01/2014","4464.55",-0.380498011,-0.380498011,"-0.118554174","4464.55",-0.346781414,0.000433732500000002,0.132710121,4
"516",5939,"31/07/2010","1263","14/01/2014","4464.55",-0.380498011,-0.44620867,"-0.145998603","4464.55",-0.346781414,0.000433732500000002,0.132710121,4
"517",5939,"31/07/2010","1263","14/01/2014","4464.55",-0.380498011,-0.300210068,"0.080287943","4464.55",-0.346781414,0.000433732500000002,0.132710121,4
"518",6029,"16/07/2011","NULL","NULL","6956",-0.212900493,-0.212900493,"-0.168710789","6956",-0.200956084333333,-0.0300689306666667,0.110852110666667,3
"519",6029,"16/07/2011","NULL","NULL","6956",-0.212900493,-0.134396495,"0.12117477","6956",-0.200956084333333,-0.0300689306666667,0.110852110666667,3
"520",6029,"16/07/2011","NULL","NULL","6956",-0.212900493,-0.255571265,"-0.042670773","6956",-0.200956084333333,-0.0300689306666667,0.110852110666667,3
"521",6101,"04/11/2010","909","01/05/2013","5546.5",0.077022958,0.058287298,"-0.018735659","5546.5",0.067655128,-0.0503692505,0.0503692505,2
"522",6101,"04/11/2010","909","01/05/2013","5546.5",0.077022958,0.077022958,"-0.082002842","5546.5",0.067655128,-0.0503692505,0.0503692505,2
"523",6118,"13/11/2009","NULL","NULL","6107.26",0.105988803,0.093602972,"0.047669221","6107.26",0.10766173425,-0.0945043665,0.1579052805,4
"524",6118,"13/11/2009","NULL","NULL","6107.26",0.105988803,0.185121411,"0.079132607","6107.26",0.10766173425,-0.0945043665,0.1579052805,4
"525",6118,"13/11/2009","NULL","NULL","6107.26",0.105988803,0.105988803,"-0.365631634","6107.26",0.10766173425,-0.0945043665,0.1579052805,4
"526",6118,"13/11/2009","NULL","NULL","6107.26",0.105988803,0.045933751,"-0.13918766","6107.26",0.10766173425,-0.0945043665,0.1579052805,4
"527",6123,"14/02/2011","NULL","NULL","8943.2",-0.303740287,-0.303740287,"-0.272695534","8943.2",-0.349380427,-0.115608450333333,0.115608450333333,3
"528",6123,"14/02/2011","NULL","NULL","8943.2",-0.303740287,-0.377870104,"-0.011339213","8943.2",-0.349380427,-0.115608450333333,0.115608450333333,3
"529",6123,"14/02/2011","NULL","NULL","8943.2",-0.303740287,-0.36653089,"-0.062790604","8943.2",-0.349380427,-0.115608450333333,0.115608450333333,3
"530",6128,"26/05/2011","2001","16/11/2016","3621.425",-0.004868021,-0.004868021,"-0.363206836","3621.425",0.179754751666667,-0.082164708,0.373601778666667,3
