"","recoded_id","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rlrl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all"
"682",5742,"09/12/2009",2009,"S","1","9725.7","11/08/2016","REPEAT BREEDER","2437","13/05/2014",1.013974051,5,-0.009303483,"0.047467386","-0.056770869","442","0.128299257","0.056770869",1616,53,4,"NULL","1.5",0,"NULL","NULL","NULL"
"683",1663,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","13/01/2010",1.035052859,1,-0.108224058,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"684",1663,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","28/03/2011",1.08297437,2,0.031864633,"-0.108224058","0.140088691","439","NULL","0.140088691",443,15,1,"NULL","NULL",0,"NULL","NULL","NULL"
"685",1663,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","27/02/2012",1.034265706,3,-0.009116216,"0.031864633","-0.040980849","336","0.140088691","0.040980849",779,26,2,"NULL","NULL",0,"NULL","NULL","NULL"
"686",1663,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","11/03/2013",1.263489252,4,0.057315664,"-0.009116216","0.06643188","378","-0.040980849","0.06643188",1157,38,3,"NULL","NULL",0,"NULL","NULL","NULL"
"687",1663,"09/01/2010",2010,"C","NULL","NULL","NULL","NULL","NULL","03/06/2014",1.003298561,5,-0.014239262,"0.057315664","-0.071554925","449","0.06643188","0.071554925",1606,53,4,"NULL","NULL",0,"NULL","NULL","NULL"
"688",4159,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","10/02/2010",1.30541604,1,0.164932865,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"689",4159,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","14/04/2011",1.02148716,2,-0.020935349,"0.164932865","-0.185868215","428","NULL","0.185868215",431,14,1,"NULL","NULL",0,"NULL","NULL","NULL"
"690",4159,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","14/03/2012",1.21543827,3,0.153284075,"-0.020935349","0.174219424","335","-0.185868215","0.174219424",766,25,2,"NULL","NULL",0,"NULL","NULL","NULL"
"691",4159,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","11/03/2013",1.486348918,4,0.273695099,"0.153284075","0.120411024","362","0.174219424","0.120411024",1128,37,3,"NULL","NULL",0,"NULL","NULL","NULL"
"692",4159,"07/02/2010",2010,"C","NULL","NULL","03/04/2014","NULL","1516","02/04/2014",1.215630811,5,0.189240678,"0.273695099","-0.084454421","387","0.120411024","0.084454421",1515,50,4,"NULL","NULL",0,"NULL","NULL","NULL"
"693",5654,"13/02/2010",2010,"C","2","7781.8","25/04/2014","REPEAT BREEDER","1532","16/02/2010",0.978758123,1,-0.005324611,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","2.75",0,"8","0","0"
"694",5654,"13/02/2010",2010,"C","2","7781.8","25/04/2014","REPEAT BREEDER","1532","14/04/2011",0.881828083,2,-0.083109676,"-0.005324611","-0.077785065","422","NULL","0.077785065",425,14,1,"NULL","2.75",0,"8","0","0"
"695",5654,"13/02/2010",2010,"C","2","7781.8","25/04/2014","REPEAT BREEDER","1532","22/02/2012",0.882598728,3,-0.266542291,"-0.083109676","-0.183432615","314","-0.077785065","0.183432615",739,24,2,"NULL","1.75",0,"8","0","0"
"696",5654,"13/02/2010",2010,"C","2","7781.8","25/04/2014","REPEAT BREEDER","1532","16/04/2013",0.797681748,4,-0.285211233,"-0.266542291","-0.018668941","419","-0.183432615","0.018668941",1158,38,3,"NULL","2.5",1,"8","0","0"
"697",5654,"13/02/2010",2010,"C","2","7781.8","25/04/2014","REPEAT BREEDER","1532","23/04/2014",0.951569041,5,-0.088700282,"-0.285211233","0.19651095","372","-0.018668941","0.19651095",1530,50,4,"NULL","2.5",0,"8","0","0"
"698",526,"07/04/2010",2010,"S","1","7773.875","29/06/2016","MASTITIS","2275","13/04/2010",1.229112281,1,0.119113696,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"699",526,"07/04/2010",2010,"S","1","7773.875","29/06/2016","MASTITIS","2275","14/04/2011",1.060872082,2,0.017490272,"0.119113696","-0.101623425","366","NULL","0.101623425",372,12,1,"NULL","2.25",0,"NULL","NULL","NULL"
"700",526,"07/04/2010",2010,"S","1","7773.875","29/06/2016","MASTITIS","2275","21/02/2012",1.048598098,3,-0.090958828,"0.017490272","-0.108449099","313","-0.101623425","0.108449099",685,22,2,"NULL","2.25",0,"NULL","NULL","NULL"
"701",526,"07/04/2010",2010,"S","1","7773.875","29/06/2016","MASTITIS","2275","25/02/2013",1.165359642,4,0.078644916,"-0.090958828","0.169603744","370","-0.108449099","0.169603744",1055,35,3,"NULL","2",0,"NULL","NULL","NULL"
"702",526,"07/04/2010",2010,"S","1","7773.875","29/06/2016","MASTITIS","2275","13/05/2014",0.940903167,5,-0.079747254,"0.078644916","-0.158392171","442","0.169603744","0.158392171",1497,49,4,"NULL","2.5",0,"NULL","NULL","NULL"
"703",8204,"12/05/2010",2010,"S","1","11998.6","20/01/2016","OTHER/SURPLUS","2079","19/05/2010",1.170811094,1,0.110099956,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","2.25",0,"9","0","4"
"704",8204,"12/05/2010",2010,"S","1","11998.6","20/01/2016","OTHER/SURPLUS","2079","14/04/2011",1.216538302,2,0.019920904,"0.110099956","-0.090179052","330","NULL","0.090179052",337,11,1,"NULL","2.25",0,"9","0","4"
"705",8204,"12/05/2010",2010,"S","1","11998.6","20/01/2016","OTHER/SURPLUS","2079","21/02/2012",1.167321079,3,-0.006539544,"0.019920904","-0.026460448","313","-0.090179052","0.026460448",650,21,2,"NULL","2.25",0,"9","0","4"
"706",8204,"12/05/2010",2010,"S","1","11998.6","20/01/2016","OTHER/SURPLUS","2079","25/02/2013",0.892878951,4,-0.186977162,"-0.006539544","-0.180437618","370","-0.026460448","0.180437618",1020,33,3,"NULL","2",0,"9","0","4"
"707",8204,"12/05/2010",2010,"S","1","11998.6","20/01/2016","OTHER/SURPLUS","2079","13/05/2014",1.000132991,5,-0.023685063,"-0.186977162","0.163292099","442","-0.180437618","0.163292099",1462,48,4,"NULL","2",0,"9","0","4"
"708",7588,"27/06/2010",2010,"S","1","11249.7","25/11/2014","ACCIDENT","1612","02/07/2010",1.056217922,1,0.097572233,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.25",0,"6","2","2"
"709",7588,"27/06/2010",2010,"S","1","11249.7","25/11/2014","ACCIDENT","1612","14/04/2011",1.285835584,2,0.113111907,"0.097572233","0.015539674","286","NULL","0.015539674",291,10,1,"NULL","2.25",0,"6","2","2"
"710",7588,"27/06/2010",2010,"S","1","11249.7","25/11/2014","ACCIDENT","1612","25/02/2013",1.082500443,3,0.029139999,"0.113111907","-0.083971909","683","0.015539674","0.083971909",974,32,3,"NULL","2.25",0,"6","2","2"
"711",7588,"27/06/2010",2010,"S","1","11249.7","25/11/2014","ACCIDENT","1612","13/05/2014",1.270219131,4,0.101933137,"0.029139999","0.072793138","442","-0.083971909","0.072793138",1416,46,4,"NULL","2",1,"6","2","2"
"712",7588,"27/06/2010",2010,"S","1","11249.7","25/11/2014","ACCIDENT","1612","25/11/2014",1.076592717,5,-0.010674367,"0.101933137","-0.112607504","196","0.072793138","0.112607504",1612,53,4,"NULL","2",1,"6","2","2"
"713",354,"22/07/2010",2010,"S","2","6130.875","NULL","NULL","NULL","28/07/2010",1.070926249,1,0.018869503,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","1.75",0,"NULL","NULL","NULL"
"714",354,"22/07/2010",2010,"S","2","6130.875","NULL","NULL","NULL","14/04/2011",1.442040303,2,0.179732491,"0.018869503","0.160862988","260","NULL","0.160862988",266,9,1,"NULL","1.75",0,"NULL","NULL","NULL"
"715",354,"22/07/2010",2010,"S","2","6130.875","NULL","NULL","NULL","27/03/2012",0.915171847,3,-0.170545768,"0.179732491","-0.350278259","348","0.160862988","0.350278259",614,20,2,"NULL","1.75",0,"NULL","NULL","NULL"
"716",354,"22/07/2010",2010,"S","2","6130.875","NULL","NULL","NULL","21/02/2013",1.012551275,4,-0.10466271,"-0.170545768","0.065883058","331","-0.350278259","0.065883058",945,31,3,"NULL","1.75",0,"NULL","NULL","NULL"
"717",354,"22/07/2010",2010,"S","2","6130.875","NULL","NULL","NULL","16/05/2014",1.019863609,5,-0.026770825,"-0.10466271","0.077891885","449","0.065883058","0.077891885",1394,46,4,"NULL","1.75",0,"NULL","NULL","NULL"
"718",1885,"27/07/2010",2010,"C","NULL","2618","NULL","NULL","NULL","02/08/2010",0.926899342,1,-0.156338385,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"719",1885,"27/07/2010",2010,"C","NULL","2618","NULL","NULL","NULL","14/04/2011",0.924812042,2,-0.09955837,"-0.156338385","0.056780015","255","NULL","0.056780015",261,9,1,"NULL","NULL",0,"NULL","NULL","NULL"
"720",1885,"27/07/2010",2010,"C","NULL","2618","NULL","NULL","NULL","27/03/2012",1.003487429,3,-0.052769763,"-0.09955837","0.046788607","348","0.056780015","0.046788607",609,20,2,"NULL","NULL",0,"NULL","NULL","NULL"
"721",1885,"27/07/2010",2010,"C","NULL","2618","NULL","NULL","NULL","11/03/2013",0.967807925,4,-0.086611143,"-0.052769763","-0.03384138","349","0.046788607","0.03384138",958,31,3,"NULL","NULL",0,"NULL","NULL","NULL"
"722",1885,"27/07/2010",2010,"C","NULL","2618","NULL","NULL","NULL","04/06/2014",0.96070985,5,-0.186771604,"-0.086611143","-0.10016046","450","-0.03384138","0.10016046",1408,46,4,"NULL","NULL",0,"NULL","NULL","NULL"
"723",9518,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","25/08/2010",1.173360518,1,0.14806463,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.5",0,"2","0","3"
"724",9518,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","14/04/2011",0.809034663,2,-0.24060579,"0.14806463","-0.38867042","232","NULL","0.38867042",238,8,1,"NULL","2.5",0,"2","0","3"
"725",9518,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","23/03/2012",1.017272832,3,-0.012052413,"-0.24060579","0.228553377","344","-0.38867042","0.228553377",582,19,2,"NULL","2.5",0,"2","0","3"
"726",9518,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","25/02/2013",0.933362668,4,-0.158765837,"-0.012052413","-0.146713424","339","0.228553377","0.146713424",921,30,3,"NULL","2",0,"2","0","3"
"727",9518,"19/08/2010",2010,"S","1","10250.7","25/04/2014","REPEAT BREEDER","1345","23/04/2014",0.962799035,5,-0.217759351,"-0.158765837","-0.058993514","422","-0.146713424","0.058993514",1343,44,4,"NULL","3",1,"2","0","3"
"728",961,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","07/09/2010",1.239933172,1,0.190292719,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"729",961,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","14/04/2011",0.970583667,2,-0.115133948,"0.190292719","-0.305426667","219","NULL","0.305426667",226,7,1,"NULL","2.25",0,"NULL","NULL","NULL"
"730",961,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","23/03/2012",0.770973862,3,-0.281563339,"-0.115133948","-0.166429391","344","-0.305426667","0.166429391",570,19,2,"NULL","2.25",0,"NULL","NULL","NULL"
"731",961,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","22/02/2013",0.794679152,4,-0.225971269,"-0.281563339","0.05559207","336","-0.166429391","0.05559207",906,30,2,"NULL","2",0,"NULL","NULL","NULL"
"732",961,"31/08/2010",2010,"C","2","7710.7","NULL","NULL","NULL","14/05/2014",1.104247663,5,0.044463102,"-0.225971269","0.270434372","446","0.05559207","0.270434372",1352,44,4,"NULL","1.75",0,"NULL","NULL","NULL"
"733",3965,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","07/09/2010",1.210204947,1,0.17513999,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"734",3965,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","14/04/2011",1.178635009,2,0.174820589,"0.17513999","-0.000319401","219","NULL","0.000319401",223,7,1,"NULL","2.25",0,"NULL","NULL","NULL"
"735",3965,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","23/03/2012",1.477987743,3,0.365835972,"0.174820589","0.191015383","344","-0.000319401","0.191015383",567,19,2,"NULL","2.25",0,"NULL","NULL","NULL"
"736",3965,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","27/02/2013",1.123440709,4,0.068469283,"0.365835972","-0.29736669","341","0.191015383","0.29736669",908,30,2,"NULL","2.25",0,"NULL","NULL","NULL"
"737",3965,"03/09/2010",2010,"C","1","9208.833333","NULL","NULL","NULL","15/05/2014",1.242445443,5,0.212335319,"0.068469283","0.143866036","442","-0.29736669","0.143866036",1350,44,4,"NULL","2",0,"NULL","NULL","NULL"
"738",4755,"09/09/2010",2010,"S","2","5991.46","NULL","NULL","NULL","17/09/2010",1.001171358,1,-0.037101639,"NULL","NULL","NULL","NULL","NULL",8,0,0,"NULL","2",0,"NULL","NULL","NULL"
"739",4755,"09/09/2010",2010,"S","2","5991.46","NULL","NULL","NULL","14/04/2011",1.073341743,2,-0.132479486,"-0.037101639","-0.095377848","209","NULL","0.095377848",217,7,1,"NULL","2",0,"NULL","NULL","NULL"
"740",4755,"09/09/2010",2010,"S","2","5991.46","NULL","NULL","NULL","23/03/2012",0.899621375,3,-0.224802788,"-0.132479486","-0.092323301","344","-0.095377848","0.092323301",561,18,2,"NULL","2",0,"NULL","NULL","NULL"
"741",4755,"09/09/2010",2010,"S","2","5991.46","NULL","NULL","NULL","22/02/2013",0.794470651,4,-0.18546257,"-0.224802788","0.039340218","336","-0.092323301","0.039340218",897,29,2,"NULL","2.5",0,"NULL","NULL","NULL"
"742",4755,"09/09/2010",2010,"S","2","5991.46","NULL","NULL","NULL","14/05/2014",0.881083212,5,-0.294204875,"-0.18546257","-0.108742305","446","0.039340218","0.108742305",1343,44,4,"NULL","2.5",0,"NULL","NULL","NULL"
"743",1286,"05/11/2010",2010,"C","NULL","2765.35","14/08/2014","NOT SERVED - POLICY","1378","12/11/2010",1.288284377,1,0.115893037,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","NULL",0,"2","0","0"
"744",1286,"05/11/2010",2010,"C","NULL","2765.35","14/08/2014","NOT SERVED - POLICY","1378","23/03/2012",1.201331318,2,0.062176128,"0.115893037","-0.053716909","497","NULL","0.053716909",504,17,1,"NULL","NULL",0,"2","0","0"
"745",1286,"05/11/2010",2010,"C","NULL","2765.35","14/08/2014","NOT SERVED - POLICY","1378","11/03/2013",1.428006589,3,0.376896852,"0.062176128","0.314720723","353","-0.053716909","0.314720723",857,28,2,"NULL","NULL",0,"2","0","0"
"746",1286,"05/11/2010",2010,"C","NULL","2765.35","14/08/2014","NOT SERVED - POLICY","1378","14/08/2014",1.242248877,4,0.094017128,"0.376896852","-0.282879724","521","0.314720723","0.282879724",1378,45,4,"NULL","NULL",0,"2","0","0"
"747",2559,"25/11/2010",2010,"S","1","9860.275","11/08/2016","FOOT/LEG PROBLEMS","2086","02/12/2010",1.437753655,1,0.241108626,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"748",2559,"25/11/2010",2010,"S","1","9860.275","11/08/2016","FOOT/LEG PROBLEMS","2086","23/03/2012",0.998935374,2,-0.030461253,"0.241108626","-0.271569879","477","NULL","0.271569879",484,16,1,"NULL","2.25",0,"NULL","NULL","NULL"
"749",2559,"25/11/2010",2010,"S","1","9860.275","11/08/2016","FOOT/LEG PROBLEMS","2086","25/02/2013",1.034923029,3,0.013482423,"-0.030461253","0.043943676","339","-0.271569879","0.043943676",823,27,2,"NULL","2",0,"NULL","NULL","NULL"
"750",2559,"25/11/2010",2010,"S","1","9860.275","11/08/2016","FOOT/LEG PROBLEMS","2086","13/05/2014",0.842366182,4,-0.202739404,"0.013482423","-0.216221827","442","0.043943676","0.216221827",1265,41,3,"NULL","1.5",0,"NULL","NULL","NULL"
"751",8332,"13/12/2010",2010,"S","1","11842.85","03/11/2015","ACCIDENT","1786","17/12/2010",1.337913613,1,0.128979785,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"8","0","2"
"752",8332,"13/12/2010",2010,"S","1","11842.85","03/11/2015","ACCIDENT","1786","23/03/2012",1.022059694,2,-0.024468161,"0.128979785","-0.153447946","462","NULL","0.153447946",466,15,1,"NULL","2.25",0,"8","0","2"
"753",8332,"13/12/2010",2010,"S","1","11842.85","03/11/2015","ACCIDENT","1786","25/02/2013",1.046723883,3,-0.10278576,"-0.024468161","-0.0783176","339","-0.153447946","0.0783176",805,26,2,"NULL","2.25",0,"8","0","2"
"754",8332,"13/12/2010",2010,"S","1","11842.85","03/11/2015","ACCIDENT","1786","13/05/2014",1.281695721,4,0.207754103,"-0.10278576","0.310539863","442","-0.0783176","0.310539863",1247,41,3,"NULL","1.75",0,"8","0","2"
"755",9447,"03/01/2011",2011,"C","NULL","NULL","04/04/2013","REPRODUCTIVE DISORDER","822","06/01/2011",1.105599727,1,-0.091045302,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"756",9447,"03/01/2011",2011,"C","NULL","NULL","04/04/2013","REPRODUCTIVE DISORDER","822","23/03/2012",0.804250659,2,-0.242383775,"-0.091045302","-0.151338473","442","NULL","0.151338473",445,15,1,"NULL","NULL",0,"NULL","NULL","NULL"
"757",9447,"03/01/2011",2011,"C","NULL","NULL","04/04/2013","REPRODUCTIVE DISORDER","822","04/04/2013",0.997444114,3,-0.063267024,"-0.242383775","0.179116751","377","-0.151338473","0.179116751",822,27,2,"NULL","NULL",0,"NULL","NULL","NULL"
"758",7232,"07/01/2011",2011,"S","1","4943","01/05/2015","MASTITIS","1575","21/01/2011",1.119655953,1,0.004874115,"NULL","NULL","NULL","NULL","NULL",14,0,0,"NULL","2.5",0,"5","1","1"
"759",7232,"07/01/2011",2011,"S","1","4943","01/05/2015","MASTITIS","1575","23/03/2012",0.871043152,2,-0.211498184,"0.004874115","-0.216372299","427","NULL","0.216372299",441,14,1,"NULL","2.5",0,"5","1","1"
"760",7232,"07/01/2011",2011,"S","1","4943","01/05/2015","MASTITIS","1575","25/02/2013",1.11529753,3,-0.052988464,"-0.211498184","0.158509719","339","-0.216372299","0.158509719",780,26,2,"NULL","2.25",0,"5","1","1"
"761",7232,"07/01/2011",2011,"S","1","4943","01/05/2015","MASTITIS","1575","13/05/2014",1.175379271,4,-0.012638409,"-0.052988464","0.040350055","442","0.158509719","0.040350055",1222,40,3,"NULL","2",0,"5","1","1"
"762",6123,"14/02/2011",2011,"C","1","8943.2","NULL","NULL","NULL","22/02/2011",1.141678924,1,-0.031044753,"NULL","NULL","NULL","NULL","NULL",8,0,0,"NULL","2",0,"NULL","NULL","NULL"
"763",6123,"14/02/2011",2011,"C","1","8943.2","NULL","NULL","NULL","23/03/2012",0.692614839,2,-0.303740287,"-0.031044753","-0.272695534","395","NULL","0.272695534",403,13,1,"NULL","2",0,"NULL","NULL","NULL"
"764",6123,"14/02/2011",2011,"C","1","8943.2","NULL","NULL","NULL","27/02/2013",0.86232701,3,-0.36653089,"-0.303740287","-0.062790604","341","-0.272695534","0.062790604",744,24,2,"NULL","1.75",0,"NULL","NULL","NULL"
"765",6123,"14/02/2011",2011,"C","1","8943.2","NULL","NULL","NULL","15/05/2014",0.699172688,4,-0.377870104,"-0.36653089","-0.011339213","442","-0.062790604","0.011339213",1186,39,3,"NULL","3",0,"NULL","NULL","NULL"
"766",6927,"24/03/2011",2011,"S","2","6561.725","NULL","NULL","NULL","05/04/2011",1.195971096,1,0.113402129,"NULL","NULL","NULL","NULL","NULL",12,0,0,"NULL","2.5",0,"NULL","NULL","NULL"
"767",6927,"24/03/2011",2011,"S","2","6561.725","NULL","NULL","NULL","23/03/2012",1.382508362,2,0.173574534,"0.113402129","0.060172405","353","NULL","0.060172405",365,12,1,"NULL","2.5",0,"NULL","NULL","NULL"
"768",6927,"24/03/2011",2011,"S","2","6561.725","NULL","NULL","NULL","15/04/2013",1.054759132,3,-0.036808672,"0.173574534","-0.210383206","388","0.060172405","0.210383206",753,25,2,"NULL","2.5",0,"NULL","NULL","NULL"
"769",6927,"24/03/2011",2011,"S","2","6561.725","NULL","NULL","NULL","14/05/2014",1.321936582,4,0.22210834,"-0.036808672","0.258917012","394","-0.210383206","0.258917012",1147,38,3,"NULL","2",0,"NULL","NULL","NULL"
"770",10651,"07/04/2011",2011,"C","NULL","NULL","24/01/2013","ACCIDENT","658","12/04/2011",1.402469836,1,0.214452156,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"771",10651,"07/04/2011",2011,"C","NULL","NULL","24/01/2013","ACCIDENT","658","23/03/2012",1.066238892,2,-0.043759693,"0.214452156","-0.258211849","346","NULL","0.258211849",351,12,1,"NULL","NULL",0,"NULL","NULL","NULL"
"772",813,"17/04/2011",2011,"C","NULL","NULL","24/01/2013","BRUCELLOSIS/ABORTED","648","20/04/2011",0.948316216,1,-0.112895809,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"773",813,"17/04/2011",2011,"C","NULL","NULL","24/01/2013","BRUCELLOSIS/ABORTED","648","23/03/2012",0.875263923,2,-0.109918137,"-0.112895809","0.002977672","338","NULL","0.002977672",341,11,1,"NULL","NULL",0,"NULL","NULL","NULL"
"774",2661,"09/07/2011",2011,"S","1","8754.75","NULL","NULL","NULL","15/07/2011",1.363653156,1,0.134795256,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"775",2661,"09/07/2011",2011,"S","1","8754.75","NULL","NULL","NULL","23/03/2012",1.089739579,2,-0.021624217,"0.134795256","-0.156419473","252","NULL","0.156419473",258,8,1,"NULL","2.25",0,"NULL","NULL","NULL"
"776",2661,"09/07/2011",2011,"S","1","8754.75","NULL","NULL","NULL","07/03/2013",1.16175742,3,-0.047176408,"-0.021624217","-0.025552191","349","-0.156419473","0.025552191",607,20,2,"NULL","2.25",0,"NULL","NULL","NULL"
"777",2661,"09/07/2011",2011,"S","1","8754.75","NULL","NULL","NULL","13/05/2014",1.516630761,4,0.377073835,"-0.047176408","0.424250243","432","-0.025552191","0.424250243",1039,34,3,"NULL","2.25",0,"NULL","NULL","NULL"
"778",9277,"20/07/2011",2011,"S","1","7723.333333","03/10/2016","FOOT/LEG PROBLEMS","1902","01/08/2011",1.022213296,1,0.034025217,"NULL","NULL","NULL","NULL","NULL",12,0,0,"NULL","2.5",0,"NULL","NULL","NULL"
"779",9277,"20/07/2011",2011,"S","1","7723.333333","03/10/2016","FOOT/LEG PROBLEMS","1902","23/03/2012",1.248837576,2,0.043016347,"0.034025217","0.00899113","235","NULL","0.00899113",247,8,1,"NULL","2.5",0,"NULL","NULL","NULL"
"780",9277,"20/07/2011",2011,"S","1","7723.333333","03/10/2016","FOOT/LEG PROBLEMS","1902","07/03/2013",1.288719939,3,0.152275612,"0.043016347","0.109259265","349","0.00899113","0.109259265",596,20,2,"NULL","2.5",0,"NULL","NULL","NULL"
"781",9277,"20/07/2011",2011,"S","1","7723.333333","03/10/2016","FOOT/LEG PROBLEMS","1902","13/05/2014",1.282128295,4,0.073194467,"0.152275612","-0.079081145","432","0.109259265","0.079081145",1028,34,3,"NULL","1.75",0,"NULL","NULL","NULL"
"782",9493,"10/08/2011",2011,"C","1","7388.025","NULL","NULL","NULL","16/08/2011",1.21184592,1,0.142760282,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"783",9493,"10/08/2011",2011,"C","1","7388.025","NULL","NULL","NULL","23/03/2012",1.096421211,2,-0.018360627,"0.142760282","-0.161120909","220","NULL","0.161120909",226,7,1,"NULL","2.25",0,"NULL","NULL","NULL"
"784",9493,"10/08/2011",2011,"C","1","7388.025","NULL","NULL","NULL","07/03/2013",1.08842099,3,0.005183263,"-0.018360627","0.023543889","349","-0.161120909","0.023543889",575,19,2,"NULL","2.25",0,"NULL","NULL","NULL"
"785",9493,"10/08/2011",2011,"C","1","7388.025","NULL","NULL","NULL","13/05/2014",1.025585358,4,-0.087665739,"0.005183263","-0.092849001","432","0.023543889","0.092849001",1007,33,3,"NULL","2.25",0,"NULL","NULL","NULL"
"786",5568,"10/09/2011",2011,"C","1","1148.5","25/04/2014","MASTITIS","958","16/09/2011",1.101262076,1,0.046843008,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.5",0,"1","1","0"
"787",5568,"10/09/2011",2011,"C","1","1148.5","25/04/2014","MASTITIS","958","07/03/2013",0.765979731,2,-0.264130393,"0.046843008","-0.310973401","538","NULL","0.310973401",544,18,1,"NULL","2.5",0,"1","1","0"
"788",5568,"10/09/2011",2011,"C","1","1148.5","25/04/2014","MASTITIS","958","23/04/2014",1.072387607,3,0.001606063,"-0.264130393","0.265736456","412","-0.310973401","0.265736456",956,31,3,"NULL","2.5",0,"1","1","0"
"789",10846,"16/12/2011",2011,"C","NULL","3714.1","16/02/2015","NULL","1158","20/12/2011",0.860032874,1,-0.157504949,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","NULL",0,"1","0","0"
"790",10846,"16/12/2011",2011,"C","NULL","3714.1","16/02/2015","NULL","1158","07/03/2013",1.084233091,2,-0.133375561,"-0.157504949","0.024129388","443","NULL","0.024129388",447,15,1,"NULL","NULL",0,"1","0","0"
"791",10846,"16/12/2011",2011,"C","NULL","3714.1","16/02/2015","NULL","1158","12/05/2014",0.957291098,3,-0.174691212,"-0.133375561","-0.041315651","431","0.024129388","0.041315651",878,29,2,"NULL","NULL",0,"1","0","0"
"792",2035,"04/06/2012",2012,"C","NULL","NULL","07/03/2014","FOOT/LEG PROBLEMS","641","07/06/2012",0.920744233,1,-0.063338501,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"793",2035,"04/06/2012",2012,"C","NULL","NULL","07/03/2014","FOOT/LEG PROBLEMS","641","07/03/2013",1.105109727,2,-0.061023081,"-0.063338501","0.00231542","273","NULL","0.00231542",276,9,1,"NULL","NULL",0,"NULL","NULL","NULL"
"794",2035,"04/06/2012",2012,"C","NULL","NULL","07/03/2014","FOOT/LEG PROBLEMS","641","07/03/2014",0.9133121,3,-0.11678688,"-0.061023081","-0.055763799","365","0.00231542","0.055763799",641,21,2,"NULL","NULL",0,"NULL","NULL","NULL"
"795",6747,"27/07/2012",2012,"S","2","8.7","04/11/2014","MASTITIS","830","03/08/2012",0.968843191,1,-0.124163605,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","2",0,"0","1","0"
